Assembly	Cluster	X1	X2	ST	Country	CollectionYear	Aerobactin	Salmochelin	Species	Bla_Carb_acquired	Genotype
GCF_001011815.1_ASM101181v1_genomic.fna		-25.52165985107422	8.783604621887207	nan	USA	2013	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001011935.1_ASM101193v1_genomic.fna		-22.629655838012695	-3.947878122329712	nan	USA	2012	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001021995.1_ASM102199v1_genomic.fna	Unassigned	-23.463581085205078	-1.6383224725723267	nan	USA	NA	-	iro unknown	Klebsiella aerogenes	KPC-2	CRhvKp
GCF_001022035.1_ASM102203v1_genomic.fna		-21.93801498413086	-2.1205549240112305	ST11	USA	2011	-	-	Klebsiella pneumoniae	KPC-3;KPC-3	CRKp
GCF_001022175.1_ASM102217v1_genomic.fna		-23.29750633239746	-0.24433493614196777	ST941	USA	2010	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001022235.1_ASM102223v1_genomic.fna		-21.94132423400879	-2.776031970977783	ST258	USA	2012	-	-	Klebsiella pneumoniae	KPC-3;KPC-3	CRKp
GCF_001055015.1_ASM105501v1_genomic.fna		-23.845666885375977	7.8316545486450195	ST25	USA	NA	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_001056275.1_ASM105627v1_genomic.fna		-23.845666885375977	7.8316545486450195	ST3804	USA	NA	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_001067895.1_ASM106789v1_genomic.fna		-22.983755111694336	2.592681407928467	ST380	USA	NA	iuc 2	iro 2 (truncated)	Klebsiella pneumoniae	-	hvKp
GCF_001067955.1_ASM106795v1_genomic.fna		-22.983755111694336	2.592681407928467	ST380	USA	NA	iuc 2	iro 2 (truncated)	Klebsiella pneumoniae	-	hvKp
GCF_001067975.1_ASM106797v1_genomic.fna		-22.983755111694336	2.592681407928467	ST380	USA	NA	iuc 2	iro 2 (truncated)	Klebsiella pneumoniae	-	hvKp
GCF_001068035.1_ASM106803v1_genomic.fna		-23.845666885375977	7.8316545486450195	ST592-1LV	USA	NA	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_001068335.1_ASM106833v1_genomic.fna		-22.983755111694336	2.592681407928467	ST380	USA	NA	iuc 2	iro 2 (truncated)	Klebsiella pneumoniae	-	hvKp
GCF_001077215.1_ASM107721v1_genomic.fna		-22.983755111694336	2.592681407928467	ST380	USA	NA	iuc 2	iro 2 (truncated)	Klebsiella pneumoniae	-	hvKp
GCF_001182385.1_KpVA-1_genomic.fna		-22.08525276184082	-4.639336585998535	ST512	nan	2012	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001182425.1_KpVA-3_genomic.fna		-21.67588996887207	-4.956141471862793	ST258	nan	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001182465.1_KpVA-5_genomic.fna		-22.227947235107422	-4.730547904968262	ST258	nan	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001182485.1_KpVA-6_genomic.fna		-22.227947235107422	-4.730547904968262	ST258	nan	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001182505.1_KpVA-7_genomic.fna		-22.227947235107422	-4.730547904968262	ST258	nan	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001182525.1_KpVA-8_genomic.fna		-21.986289978027344	-4.788457870483398	ST512	nan	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001182545.1_KpVA-9_genomic.fna		-22.117216110229492	-4.704505920410156	ST512	nan	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001182565.1_KpVA-10_genomic.fna		-21.986289978027344	-4.788457870483398	ST512	nan	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001182585.1_KpVA-11_genomic.fna		-21.986289978027344	-4.788457870483398	ST512	nan	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001182605.1_KpVA-12_genomic.fna		-21.894454956054688	-4.796960353851318	ST512	nan	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001182625.1_KpVA-13_genomic.fna		-22.117216110229492	-4.704505920410156	ST512	nan	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001182645.1_KpVA-14_genomic.fna		-21.986289978027344	-4.788457870483398	ST512	nan	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001182665.1_KpVA-15_genomic.fna		-22.02971839904785	-4.760486602783203	ST512	nan	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001182685.1_KpVA-16_genomic.fna		-21.718292236328125	-4.848991394042969	ST512	nan	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001238585.1_ASM123858v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Australia	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001275285.1_ASM127528v1_genomic.fna		-22.949371337890625	-3.8470277786254883	ST258	USA	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001275295.1_ASM127529v1_genomic.fna		-22.876829147338867	-3.660536527633667	ST258	USA	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001275305.1_ASM127530v1_genomic.fna		-22.876829147338867	-3.660536527633667	ST258	USA	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001307175.1_ASM130717v1_genomic.fna		-19.735267639160156	0.3471522033214569	ST14	Korea	2013	-	-	Klebsiella pneumoniae	NDM-1;OXA-232	CRKp
GCF_001316495.2_UNN39_S3v.02_genomic.fna		-20.122013092041016	-1.4672915935516357	ST101	South Africa	NA	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001316565.3_ASM131656v3_genomic.fna		-20.2244873046875	-1.5946216583251953	ST101	South Africa	NA	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001316645.2_v02_genomic.fna		-20.206708908081055	-1.579577088356018	ST101	South Africa	2013	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001316695.2_v02_genomic.fna		-20.46524429321289	-1.3082504272460938	ST101	South Africa	2013	-	-	Klebsiella pneumoniae	GES-5^	CRKp
GCF_001316745.2_18_S10v02_genomic.fna		-20.46524429321289	-1.3082504272460938	ST101	South Africa	2013	-	-	Klebsiella pneumoniae	GES-5^	CRKp
GCF_001316765.2_29_S13v02_genomic.fna		-21.588979721069336	-1.6028887033462524	ST2017	South Africa	2012	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001316785.2_UNN40_S4v.02_genomic.fna		-20.122013092041016	-1.4672915935516357	ST101	South Africa	NA	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001316845.2_UNN45_S9v.02_genomic.fna		-24.816303253173828	0.6284870505332947	ST323	South Africa	NA	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001316865.2_ASM131686v2_genomic.fna		-19.712692260742188	0.35058143734931946	ST14	South Africa	NA	-	-	Klebsiella pneumoniae	OXA-232	CRKp
GCF_001316895.2_v02_genomic.fna		-20.083894729614258	-1.5421706438064575	ST101	South Africa	NA	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001316925.2_21_S12v02_genomic.fna		-21.588979721069336	-1.6028887033462524	ST2017	South Africa	2012	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001316945.3_ASM131694v3_genomic.fna		-21.584964752197266	-1.5569286346435547	ST2017	South Africa	NA	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001316955.2_v02_genomic.fna		-20.46524429321289	-1.3082504272460938	ST101	South Africa	2013	-	-	Klebsiella pneumoniae	GES-5^	CRKp
GCF_001316985.2_32_S15v02_genomic.fna		-20.18606185913086	-1.550007700920105	ST101	South Africa	2013	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001317005.2_34_S16v02_genomic.fna		-20.46524429321289	-1.3082504272460938	ST101	South Africa	NA	-	-	Klebsiella pneumoniae	GES-5^	CRKp
GCF_001317015.2_35_S17v02_genomic.fna		-20.46524429321289	-1.3082504272460938	ST101	South Africa	2013	-	-	Klebsiella pneumoniae	GES-5^	CRKp
GCF_001317035.2_38_S19v.02_genomic.fna		-20.46524429321289	-1.3082504272460938	ST101	South Africa	NA	-	-	Klebsiella pneumoniae	GES-5^	CRKp
GCF_001317165.2_52_S26v.02_genomic.fna		-20.60525894165039	-1.2473276853561401	ST101	South Africa	2013	-	-	Klebsiella pneumoniae	GES-5^	CRKp
GCF_001317295.2_53_S27v.02_genomic.fna		-20.083894729614258	-1.5421706438064575	ST101	South Africa	2013	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001317375.2_36_S18v02_genomic.fna		-20.46524429321289	-1.3082504272460938	ST101	South Africa	NA	-	-	Klebsiella pneumoniae	GES-5^	CRKp
GCF_001399815.1_ScK55_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Italy	2010	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001455995.1_MS6671.v1_genomic.fna		-20.761369705200195	1.0671873092651367	ST147	United Arab Emirates	2014	-	-	Klebsiella pneumoniae	OXA-181;OXA-181;OXA-181	CRKp
GCF_001456055.3_ASM145605v3_genomic.fna		-23.28188705444336	1.5513319969177246	ST278	Canada	2013	-	-	Klebsiella pneumoniae	NDM-7	CRKp
GCF_001456135.1_ASM145613v1_genomic.fna		-23.29750633239746	-0.24433493614196777	ST941	USA	2010	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462525.1_ASM146252v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Norway	2008	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462535.1_ASM146253v1_genomic.fna		-22.505966186523438	1.3507832288742065	ST3708	Norway	2007	-	-	Klebsiella pneumoniae	VIM-1	CRKp
GCF_001462545.1_ASM146254v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Norway	2008	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462555.1_ASM146255v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Norway	2007	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462605.1_ASM146260v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Norway	2008	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462615.1_ASM146261v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Norway	2008	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462645.1_ASM146264v1_genomic.fna		-21.699493408203125	-4.786730766296387	ST258	Norway	2008	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462655.1_ASM146265v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Norway	2008	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462685.1_ASM146268v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Norway	2009	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462705.1_ASM146270v1_genomic.fna		-23.043479919433594	0.004340884275734425	ST461	Norway	2009	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462735.1_ASM146273v1_genomic.fna		-21.749343872070312	3.081428289413452	ST11	Norway	2010	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001462765.1_ASM146276v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Norway	2010	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462785.1_ASM146278v1_genomic.fna		-21.598045349121094	-4.491079807281494	ST258	Norway	2010	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462795.1_ASM146279v1_genomic.fna		-23.176393508911133	-4.091704845428467	ST258	Norway	2010	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001462825.1_ASM146282v1_genomic.fna		-21.22768783569336	0.07083825767040253	ST147	Norway	2010	-	-	Klebsiella pneumoniae	VIM-27	CRKp
GCF_001462845.1_ASM146284v1_genomic.fna		-21.257606506347656	0.12655512988567352	ST147	Norway	2010	-	-	Klebsiella pneumoniae	VIM-27	CRKp
GCF_001462865.1_ASM146286v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Norway	2011	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001462885.1_ASM146288v1_genomic.fna		-21.621370315551758	-1.4673599004745483	ST525	Norway	2011	-	-	Klebsiella pneumoniae	NDM-1;OXA-181	CRKp
GCF_001462905.1_ASM146290v1_genomic.fna		-24.51664924621582	0.7441847324371338	ST405	Norway	2011	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_001462965.1_ASM146296v1_genomic.fna		-20.4532470703125	-1.6585209369659424	ST11	Norway	2012	-	-	Klebsiella pneumoniae	OXA-245	CRKp
GCF_001463055.1_ASM146305v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Norway	2011	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001463085.1_ASM146308v1_genomic.fna		-24.553640365600586	0.984110951423645	ST147	Norway	2012	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001463105.1_ASM146310v1_genomic.fna		-21.7474422454834	-2.5565125942230225	ST340	Norway	2012	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001463125.1_ASM146312v1_genomic.fna		-23.341772079467773	-2.0611588954925537	ST11	Norway	2012	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001463185.1_ASM146318v1_genomic.fna		-20.76153564453125	-1.390623688697815	ST1466	Norway	2012	-	-	Klebsiella quasipneumoniae subsp. quasipneumoniae	VIM-1	CRKp
GCF_001463215.1_ASM146321v1_genomic.fna		-24.337745666503906	1.1298103332519531	ST336	Norway	2012	-	-	Klebsiella pneumoniae	NDM-7	CRKp
GCF_001463285.1_ASM146328v1_genomic.fna		-22.212623596191406	-3.9630982875823975	ST258	Norway	2013	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001463295.1_ASM146329v1_genomic.fna		-21.771699905395508	-0.4370674788951874	ST187	Norway	2013	-	-	Klebsiella pneumoniae	OXA-48	CRKp
GCF_001463415.1_ASM146341v1_genomic.fna		-21.73590087890625	-4.826025485992432	ST258	Norway	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001463445.1_ASM146344v1_genomic.fna		-22.053436279296875	2.2075862884521484	ST37	Norway	2014	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001463475.1_ASM146347v1_genomic.fna		-22.085935592651367	3.158466339111328	ST14	Norway	2014	-	-	Klebsiella pneumoniae	OXA-162	CRKp
GCF_001463525.1_ASM146352v1_genomic.fna		-22.42816925048828	-1.0901376008987427	ST855	Norway	2014	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001463555.1_ASM146355v1_genomic.fna		-23.123151779174805	0.3552939295768738	ST17	Norway	2013	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001463605.1_ASM146360v1_genomic.fna		-20.4532470703125	-1.6585209369659424	ST11	Norway	2013	-	-	Klebsiella pneumoniae	OXA-245	CRKp
GCF_001463615.1_ASM146361v1_genomic.fna		-21.621746063232422	1.5533007383346558	ST101	Norway	2013	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001463665.1_ASM146366v1_genomic.fna		-21.287315368652344	-3.2788429260253906	ST17	Norway	2014	-	-	Klebsiella pneumoniae	NDM-1	CRKp
GCF_001463685.1_ASM146368v1_genomic.fna		-21.16170310974121	-1.3277184963226318	ST981	Norway	2014	-	-	Klebsiella variicola subsp. variicola	OXA-48	CRKp
GCF_001471835.2_ASM147183v2_genomic.fna		-22.088964462280273	-3.442772150039673	ST258	USA	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001472155.1_SMART_350.v1_genomic.fna		-22.629655838012695	-3.947878122329712	nan	Canada	2011	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001472275.1_SMART_429.v1_genomic.fna	Unassigned	-21.109607696533203	-1.2390482425689697	nan	Tunisia	2011	-	iro unknown	Klebsiella aerogenes	OXA-48	CRhvKp
GCF_001472725.1_SMART_773.v1_genomic.fna	Unassigned	-24.87763214111328	0.4700499176979065	nan	Brazil	2012	-	iro unknown	Klebsiella aerogenes	KPC-2	CRhvKp
GCF_001472755.1_SMART_774.v1_genomic.fna	Unassigned	-24.87763214111328	0.4700499176979065	nan	Brazil	2012	-	iro unknown	Klebsiella aerogenes	KPC-2	CRhvKp
GCF_001472935.1_SMART_888.v1_genomic.fna	Unassigned	-24.804943084716797	0.6941676139831543	nan	Guatemala	2013	-	iro unknown	Klebsiella aerogenes	NDM-6	CRhvKp
GCF_001473095.1_SMART_1060.v1_genomic.fna	Unassigned	-19.984670639038086	-1.45530366897583	nan	Saudi Arabia	2013	-	iro unknown	Klebsiella aerogenes	OXA-48	CRhvKp
GCF_001482605.1_ASM148260v1_genomic.fna		-20.744035720825195	0.32673266530036926	ST16	Denmark	2015	-	-	Klebsiella pneumoniae	NDM-5	CRKp
GCF_001482645.1_ASM148264v1_genomic.fna		-23.155393600463867	0.4035132825374603	ST35	Denmark	2014	-	-	Klebsiella pneumoniae	OXA-436	CRKp
GCF_001482995.1_ASM148299v1_genomic.fna		-22.987159729003906	-3.528334856033325	ST258	USA	2010	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001483005.1_ASM148300v1_genomic.fna		-22.987159729003906	-3.528334856033325	ST258	USA	2010	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001483045.1_ASM148304v1_genomic.fna		-22.713542938232422	-2.6485984325408936	ST13	USA	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001483105.1_ASM148310v1_genomic.fna		-22.95863914489746	-3.518021821975708	ST258	USA	2011	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001483725.1_ASM148372v1_genomic.fna		-20.902366638183594	-0.2789987027645111	ST273	Norway	2007	-	-	Klebsiella pneumoniae	VIM-1	CRKp
GCF_001510995.1_ERS822449_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511015.1_ERS822448_genomic.fna		-21.187545776367188	0.16631165146827698	ST147	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511035.1_ERS822443_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511055.1_ERS822442_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511095.1_ERS822447_genomic.fna		-21.744205474853516	-4.9595489501953125	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511115.1_ERS822464_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511135.1_ERS822462_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511155.1_ERS822470_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511175.1_ERS822459_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511195.1_ERS822473_genomic.fna		-21.73590087890625	-4.826025485992432	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511215.1_ERS822474_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511255.1_ERS822455_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511275.1_ERS822454_genomic.fna		-21.86910057067871	-4.908478736877441	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511295.1_ERS822461_genomic.fna		-21.73590087890625	-4.826025485992432	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511315.1_ERS822469_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511335.1_ERS822456_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511355.1_ERS822444_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511375.1_ERS822463_genomic.fna		-21.86910057067871	-4.908478736877441	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511395.1_ERS822472_genomic.fna		-21.86910057067871	-4.908478736877441	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511415.1_ERS822445_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511435.1_ERS822458_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511455.1_ERS822467_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511475.1_ERS822475_genomic.fna		-21.86910057067871	-4.908478736877441	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511495.1_ERS822451_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511535.1_ERS822468_genomic.fna		-21.707530975341797	-4.851822853088379	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511555.1_ERS822471_genomic.fna		-21.86910057067871	-4.908478736877441	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511575.1_ERS822450_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511595.1_ERS822460_genomic.fna		-21.86910057067871	-4.908478736877441	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511635.1_ERS822453_genomic.fna		-21.86910057067871	-4.908478736877441	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511675.1_ERS822457_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511695.1_ERS822465_genomic.fna		-21.73590087890625	-4.826025485992432	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511715.1_ERS822446_genomic.fna		-21.669218063354492	-4.649289131164551	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001511735.1_ERS822466_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	nan	NA	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001517715.1_ASM151771v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Netherlands	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001517725.1_ASM151772v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Netherlands	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001517735.1_ASM151773v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Netherlands	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001517745.1_ASM151774v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Netherlands	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001517795.1_ASM151779v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Netherlands	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001517805.1_ASM151780v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Netherlands	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001517955.1_ASM151795v1_genomic.fna		-21.718292236328125	-4.848991394042969	ST258	Netherlands	2013	-	-	Klebsiella pneumoniae	KPC-2	CRKp
GCF_001518035.1_ASM151803v1_genomic.fna		-23.514755249023438	-1.5950981378555298	nan	USA	2008	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001518115.1_ASM151811v1_genomic.fna		-22.629655838012695	-3.947878122329712	nan	USA	2010	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001521895.1_ASM152189v1_genomic.fna		-23.158702850341797	1.8651305437088013	ST14	China	2014	-	-	Klebsiella pneumoniae	NDM-5	CRKp
GCF_001525245.1_ASM152524v1_genomic.fna	Unassigned	-22.79801368713379	-0.16113100945949554	nan	Colombia	2014	-	iro unknown	Klebsiella aerogenes	KPC-2	CRhvKp
GCF_001525265.1_ASM152526v1_genomic.fna	Unassigned	-21.109607696533203	-1.2390482425689697	nan	Turkey	2014	-	iro unknown	Klebsiella aerogenes	OXA-48	CRhvKp
GCF_001525505.1_ASM152550v1_genomic.fna	Unassigned	-21.109607696533203	-1.2390482425689697	nan	Turkey	2014	-	iro unknown	Klebsiella aerogenes	OXA-48	CRhvKp
GCF_001529935.1_ASM152993v1_genomic.fna		-25.281274795532227	8.929618835449219	ST23	China	2015	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_001530015.1_ASM153001v1_genomic.fna		-23.845666885375977	7.8316545486450195	ST374	China	2014	iuc 1	iro 1	Klebsiella pneumoniae	-	hvKp
GCF_001566595.1_ASM156659v1_genomic.fna		-25.354026794433594	0.6140163540840149	ST307	Italy	2014	-	-	Klebsiella pneumoniae	KPC-3	CRKp
GCF_001571545.2_ASM157154v2_genomic.fna		-22.025110244750977	2.165416717529297	nan	France	1997	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001598715.1_ASM159871v1_genomic.fna		-21.807273864746094	8.812711715698242	ST91 (subsp. ozaenae)	missing	NA	iuc 2A	-	Klebsiella pneumoniae	-	hvKp
GCF_001631305.1_ASM163130v1_genomic.fna		-22.153417587280273	-1.6120375394821167	nan	USA	2013	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001631345.1_ASM163134v1_genomic.fna		-23.50031852722168	-1.507482886314392	nan	USA	2013	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001631565.1_ASM163156v1_genomic.fna		-22.52718734741211	-0.37612342834472656	nan	USA	2013	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001631645.1_ASM163164v1_genomic.fna		-23.668292999267578	-0.9766718149185181	nan	USA	2013	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001631725.1_ASM163172v1_genomic.fna		-22.629655838012695	-3.947878122329712	nan	USA	2014	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001631735.1_ASM163173v1_genomic.fna		-22.629655838012695	-3.947878122329712	nan	USA	2015	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001631755.1_ASM163175v1_genomic.fna		-22.153417587280273	-1.6120375394821167	nan	USA	2014	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001631815.1_ASM163181v1_genomic.fna		-23.514755249023438	-1.5950981378555298	nan	USA	2011	-	iro unknown	Klebsiella aerogenes	-	hvKp
GCF_001640185.1_ASM164018v1_genomic.fna		-22.014400482177734	-1.1034983396530151	ST15	Lebanon	2015	-	-	Klebsiella pneumoniae	NDM-1	CRKp
